time,BTC,ETH,BCH,DASH,BNB,XMR,LTC,NEO,ETC,VEN,EOS,XTZ,MIOTA,USDT,ADA,XEM,XRP,XLM,TRX,DOGE
2018-08-05,7092.53,412.33,713.39,209.37,14.03,117.61,75.0,27.72,17.8,1.5310000000000001,7.11,1.957,1.03,1.009,0.13140000000000002,0.1514,0.43710000000000004,0.246,0.030500000000000003,0.002959
2018-08-06,7160.4,407.23,702.22,207.33,13.79,116.76,74.74,27.67,18.81,1.528,7.16,1.9689999999999999,0.929,1.032,0.1332,0.1537,0.437,0.2469,0.030920000000000003,0.0029579999999999997
2018-08-07,7150.86,393.04,679.04,196.12,13.35,111.61,71.6,26.1,21.1,1.293,7.23,1.818,0.803,1.064,0.12560000000000002,0.1547,0.41540000000000005,0.2451,0.029990000000000003,0.0028959999999999997
2018-08-08,6723.99,380.36,657.26,184.53,12.38,101.38,64.11,23.5,17.28,1.187,6.57,1.7810000000000001,0.7212000000000001,1.071,0.11670000000000001,0.13870000000000002,0.3784,0.228,0.027590000000000003,0.002725
2018-08-09,6631.23,373.88,620.76,193.81,13.09,104.1,66.02,23.24,15.41,1.124,5.94,1.764,0.6738000000000001,1.016,0.1252,0.13,0.3574,0.2295,0.02671,0.0027500000000000003
2018-08-10,6582.14,347.3,575.53,180.23,12.15,95.32,60.1,21.28,15.35,1.035,5.8100000000000005,1.698,0.6468,1.071,0.11570000000000001,0.1348,0.3461,0.23920000000000002,0.025990000000000003,0.0027400000000000002
2018-08-11,6488.55,337.66,579.06,171.36,12.35,94.57,59.98,20.13,14.32,0.9426,5.33,1.629,0.5743,1.042,0.11470000000000001,0.1211,0.3196,0.22690000000000002,0.02434,0.0026000000000000003
2018-08-12,6483.39,326.07,580.63,169.58,11.89,96.05,61.25,19.16,13.61,0.9193,5.17,1.623,0.5523,1.028,0.112,0.11850000000000001,0.30970000000000003,0.22840000000000002,0.023350000000000003,0.0026100000000000003
2018-08-13,6545.02,322.3,569.51,168.86,11.74,94.39,58.85,18.69,13.44,0.8831,5.17,1.419,0.55,1.047,0.1044,0.1197,0.30960000000000004,0.2437,0.023420000000000003,0.0026000000000000003
2018-08-14,6266.5,284.03,531.77,147.86,10.24,87.97,56.06,16.25,11.96,0.7626000000000001,4.6,1.5430000000000001,0.46090000000000003,1.013,0.09925,0.11130000000000001,0.2771,0.22210000000000002,0.01933,0.0025
2018-08-15,6620.07,304.72,529.42,154.85,10.64,90.66,56.46,17.74,13.34,0.8859,4.92,1.57,0.49420000000000003,1.056,0.09782,0.1155,0.30210000000000004,0.2442,0.020620000000000003,0.0025
2018-08-16,6478.07,298.84,527.66,156.32,9.871,91.51,56.3,16.87,14.92,1.274,4.8100000000000005,1.541,0.47900000000000004,1.026,0.09665000000000001,0.11170000000000001,0.3015,0.2212,0.01991,0.0024500000000000004
2018-08-17,6594.72,318.31,604.34,168.14,10.92,102.1,61.95,20.8,14.62,1.786,5.59,1.675,0.5747,1.002,0.11120000000000001,0.159,0.37360000000000004,0.23970000000000002,0.023420000000000003,0.0025800000000000003
2018-08-18,6622.16,321.17,591.7,165.14,10.68,103.52,60.27,20.98,14.5,1.46,5.65,1.5310000000000001,0.5750000000000001,1.037,0.10350000000000001,0.1237,0.3705,0.2456,0.02458,0.0026000000000000003
2018-08-19,6560.88,308.33,585.85,163.07,10.37,100.72,59.37,20.98,13.77,1.404,5.38,1.554,0.5690000000000001,1.013,0.1023,0.11280000000000001,0.3522,0.2331,0.02278,0.002528
2018-08-20,6537.54,291.74,556.14,152.23,9.844,99.06,56.26,20.29,13.54,1.391,5.35,1.525,0.5456,1.045,0.09416000000000001,0.11170000000000001,0.35050000000000003,0.2316,0.022600000000000002,0.00256
2018-08-21,6506.69,285.93,544.41,148.65,10.01,97.17,56.86,18.33,12.86,1.687,4.97,1.498,0.5394,1.005,0.09595000000000001,0.1072,0.3378,0.2202,0.021400000000000002,0.002513
2018-08-22,6890.79,299.0,533.35,142.73,9.689,93.26,55.45,17.99,13.47,0.8174,5.36,1.409,0.5650000000000001,1.085,0.1258,0.10880000000000001,0.35550000000000004,0.2308,0.022060000000000003,0.0026000000000000003
2018-08-23,6575.28,282.02,536.65,143.73,9.815,92.53,57.88,17.81,12.64,1.416,4.95,1.4,0.5148,1.008,0.094,0.109,0.3294,0.2165,0.02085,0.0025
2018-08-24,6736.83,284.46,550.54,147.66,10.39,94.6,59.25,18.31,12.58,1.434,5.12,1.47,0.529,1.008,0.0945,0.11,0.32930000000000004,0.21910000000000002,0.02185,0.0025
2018-08-25,6808.89,283.89,541.38,147.28,10.31,96.38,58.42,18.26,12.8,0.8666,5.07,1.438,0.5472,1.011,0.09949000000000001,0.1111,0.332,0.21960000000000002,0.022570000000000003,0.0025039999999999997
2018-08-26,6793.17,277.22,535.43,144.76,10.32,95.03,57.77,17.56,12.67,0.8649,5.06,1.456,0.58,1.013,0.09949000000000001,0.108,0.32830000000000004,0.21810000000000002,0.023110000000000002,0.00253
2018-08-27,6944.21,288.32,556.65,190.94,11.62,105.81,61.45,21.38,12.72,0.888,5.43,1.5550000000000002,0.6969000000000001,1.007,0.10250000000000001,0.111,0.3401,0.2273,0.024690000000000004,0.0035
2018-08-28,7136.71,297.06,571.35,200.97,11.57,108.21,63.5,21.88,13.39,0.9105000000000001,6.04,1.5110000000000001,0.799,1.008,0.1095,0.11420000000000001,0.357,0.23870000000000002,0.027870000000000002,0.0027300000000000002
2018-08-29,7137.47,295.48,564.51,199.71,11.47,108.39,63.18,20.87,13.28,1.746,6.5,1.442,0.8152,1.015,0.109,0.117,0.35450000000000004,0.23570000000000002,0.027430000000000003,0.0027500000000000003
2018-08-30,7072.64,288.7,553.18,187.43,11.13,105.4,61.2,19.71,13.06,1.733,6.27,1.422,0.7298,1.013,0.109,0.11330000000000001,0.34640000000000004,0.228,0.025970000000000003,0.003212
2018-08-31,7096.73,286.42,570.03,195.21,11.0,117.56,62.53,20.17,12.95,1.74,6.49,1.5070000000000001,0.7382000000000001,1.012,0.1042,0.1072,0.3407,0.2232,0.026430000000000002,0.004797
2018-09-01,7272.03,300.24,632.68,226.62,11.67,125.84,67.32,22.78,13.37,1.784,6.83,1.528,0.7603000000000001,1.01,0.112,0.1145,0.3537,0.2338,0.027190000000000002,0.006592
2018-09-02,7384.38,301.91,666.17,226.85,11.68,125.65,67.7,22.93,13.39,0.9375,6.7,1.469,0.7439,1.012,0.10980000000000001,0.1158,0.3491,0.23120000000000002,0.026650000000000004,0.006500000000000001
2018-09-03,7350.58,294.44,651.18,222.46,11.43,136.39,66.07,23.9,14.53,1.658,6.73,1.447,0.7311000000000001,1.011,0.107,0.116,0.3437,0.22460000000000002,0.025900000000000003,0.005497999999999999
2018-09-04,7417.65,294.5,649.21,222.79,11.59,141.58,69.16,25.16,14.25,0.9463,6.66,1.427,0.7448,1.008,0.10890000000000001,0.1268,0.3408,0.2346,0.02594,0.0053
2018-09-05,7401.43,287.54,574.96,175.29,10.51,139.94,62.08,24.87,14.08,2.048,6.6,1.283,0.7168,1.103,0.108,0.12350000000000001,0.33340000000000003,0.2336,0.02552,0.005484999999999999
2018-09-06,6727.19,232.78,521.3,171.68,10.32,118.19,57.8,20.46,12.05,1.613,5.24,1.309,0.6069,1.032,0.09,0.10990000000000001,0.3047,0.2086,0.0218,0.005124999999999999
2018-09-07,6549.39,229.8,519.29,166.82,10.12,117.85,57.4,20.84,12.26,3.507,5.33,1.224,0.617,1.024,0.097,0.1081,0.304,0.213,0.0222,0.0054600000000000004
2018-09-08,6480.57,213.16,485.41,195.43,9.716,109.56,54.89,18.38,11.84,3.391,5.15,1.168,0.591,1.048,0.08825000000000001,0.1052,0.2937,0.2086,0.02126,0.005961
2018-09-09,6451.25,208.38,481.3,194.03,9.617,108.05,55.35,18.79,11.66,3.418,5.17,1.207,0.585,1.032,0.08460000000000001,0.1076,0.2908,0.19940000000000002,0.0205,0.006200000000000001
2018-09-10,6371.42,202.45,490.84,207.44,9.784,108.91,56.22,18.92,11.49,1.566,5.12,1.529,0.5999,1.01,0.0825,0.1018,0.2822,0.1953,0.020210000000000002,0.0070019999999999995
2018-09-11,6415.51,199.12,475.19,204.42,9.538,107.91,54.24,18.6,11.48,1.5590000000000002,5.09,1.389,0.583,1.02,0.0795,0.09779,0.2747,0.20980000000000001,0.019850000000000003,0.007110000000000001
2018-09-12,6357.89,185.15,442.77,189.04,9.563,106.34,52.38,18.26,11.28,1.569,5.0,1.323,0.5572,1.003,0.07250000000000001,0.09097000000000001,0.2732,0.2076,0.018580000000000003,0.006598
2018-09-13,6534.89,214.92,474.05,201.25,9.706,115.88,55.05,18.7,11.33,1.607,5.55,1.44,0.6067,1.007,0.075,0.101,0.2856,0.2124,0.02059,0.007
2018-09-14,6591.59,223.98,468.29,196.85,10.02,116.94,58.35,18.23,11.37,1.6059999999999999,5.54,1.6320000000000001,0.6175,1.016,0.07200000000000001,0.0966,0.2849,0.2093,0.020630000000000003,0.006842
2018-09-15,6573.19,227.67,459.09,194.62,10.29,122.22,58.36,19.03,11.56,1.615,5.53,2.012,0.5919,1.008,0.0718,0.09496,0.2846,0.2061,0.02041,0.0064
2018-09-16,6525.05,223.42,453.35,193.51,10.09,118.93,57.58,18.42,11.3,1.6099999999999999,5.49,1.701,0.5849,1.004,0.07440000000000001,0.09291,0.2821,0.2087,0.020120000000000002,0.0067009999999999995
2018-09-17,6538.82,225.58,443.19,191.91,9.674,115.71,55.42,18.37,11.32,1.55,5.48,1.613,0.589,1.046,0.07234,0.09361000000000001,0.28340000000000004,0.2089,0.020290000000000002,0.006581
2018-09-18,6393.39,214.68,448.95,190.96,9.615,112.97,55.12,17.33,10.8,1.5710000000000002,5.27,1.665,0.548,1.009,0.07680000000000001,0.1,0.33640000000000003,0.21450000000000002,0.01964,0.00642
2018-09-19,6522.9,215.34,442.48,198.11,9.809,113.71,55.08,17.51,11.23,1.955,5.37,1.6019999999999999,0.5439,1.021,0.075,0.09156,0.3352,0.2107,0.02018,0.006117
2018-09-20,6551.93,228.89,465.37,201.16,10.08,116.2,57.19,18.46,11.29,1.611,5.95,1.799,0.5823,1.009,0.083,0.09,0.49770000000000003,0.2452,0.022260000000000002,0.00595
2018-09-21,6785.22,252.21,506.95,214.7,10.48,124.56,62.45,20.36,11.82,2.029,6.22,1.9889999999999999,0.6346,1.004,0.08825000000000001,0.105,0.783,0.2782,0.02621,0.0059
2018-09-22,6834.49,250.66,501.6,211.77,10.42,124.12,61.17,19.31,11.86,1.663,6.31,1.759,0.6498,1.017,0.088,0.105,0.626,0.251,0.025500000000000002,0.006
2018-09-23,6768.56,246.59,500.56,210.06,10.34,126.95,63.0,20.8,11.76,1.971,6.16,1.815,0.634,1.009,0.0949,0.10400000000000001,0.5987,0.30160000000000003,0.024800000000000003,0.0059
2018-09-24,6717.6,240.83,490.28,202.05,10.13,120.94,60.34,19.28,11.6,1.936,6.04,1.702,0.6145,1.02,0.0935,0.10010000000000001,0.5833,0.2817,0.02423,0.006
2018-09-25,6583.54,227.92,461.84,193.78,9.869,116.39,58.33,18.19,11.35,2.5620000000000003,5.67,1.653,0.5744,1.022,0.0847,0.09858000000000001,0.5478000000000001,0.2581,0.02213,0.00591
2018-09-26,6543.92,222.62,597.6,190.91,9.855,117.43,59.17,18.4,11.32,2.656,5.78,1.633,0.5781000000000001,1.012,0.0849,0.09855000000000001,0.5732,0.2582,0.022,0.0059
2018-09-27,6733.94,234.2,588.72,196.71,10.14,121.09,65.77,19.44,11.55,2.748,5.97,1.7269999999999999,0.5999,1.007,0.09,0.10400000000000001,0.5546,0.26530000000000004,0.023,0.00615
2018-09-28,6806.1,234.06,568.92,193.82,10.09,119.7,63.81,20.37,11.6,2.727,6.05,1.605,0.597,1.025,0.09,0.1024,0.5513,0.2631,0.023090000000000003,0.006130000000000001
2018-09-29,6635.42,237.16,558.41,191.51,10.1,117.68,62.31,19.3,11.44,2.714,5.83,1.659,0.5747,1.005,0.089,0.10250000000000001,0.5955,0.261,0.02229,0.0061
2018-09-30,6741.96,237.33,552.28,190.23,10.05,116.64,62.57,19.42,11.43,2.775,5.95,1.6019999999999999,0.5774,1.017,0.088,0.101,0.6225,0.2629,0.02272,0.0061
2018-10-01,6662.6,233.0,538.48,188.29,9.991,116.4,61.52,19.04,11.37,2.763,5.85,1.545,0.5847,1.008,0.09,0.109,0.6045,0.2635,0.022580000000000003,0.0061
2018-10-02,6618.95,228.91,546.51,186.24,10.58,119.29,60.84,18.7,11.36,2.682,5.78,1.546,0.5712,1.013,0.0881,0.115,0.5796,0.2601,0.022520000000000002,0.0061
2018-10-03,6537.07,224.57,531.0,181.0,10.45,116.86,59.2,18.37,11.16,2.668,5.69,1.465,0.5606,1.005,0.08487,0.1077,0.5377000000000001,0.248,0.02239,0.005938
2018-10-04,6622.32,225.42,531.25,182.06,10.42,116.26,59.05,18.14,11.22,2.7039999999999997,5.9,1.467,0.5781000000000001,1.005,0.08547,0.1125,0.548,0.24810000000000001,0.023700000000000002,0.005899
2018-10-05,6683.55,230.03,525.72,184.19,10.84,116.01,59.46,18.55,11.44,2.726,5.93,1.5110000000000001,0.59,1.007,0.08418,0.1125,0.5323,0.24750000000000003,0.02355,0.0058000000000000005
2018-10-06,6637.08,227.29,519.81,188.21,10.72,115.32,58.81,18.28,11.0,2.708,5.86,1.461,0.5813,1.006,0.08484000000000001,0.1078,0.522,0.24730000000000002,0.024460000000000003,0.005690000000000001
2018-10-07,6622.49,226.29,522.61,182.98,10.56,115.26,58.79,18.44,11.0,2.713,5.8,1.439,0.5788,1.002,0.08659,0.10990000000000001,0.48960000000000004,0.2444,0.027630000000000002,0.0056500000000000005
2018-10-08,6698.31,230.49,531.74,183.94,10.66,115.51,59.79,18.71,11.21,2.733,6.04,1.512,0.61,1.004,0.0887,0.107,0.5002,0.2492,0.02817,0.0056229999999999995
2018-10-09,6657.0,229.53,529.22,182.84,10.58,114.2,59.42,18.43,10.95,2.726,5.98,1.597,0.6088,1.0,0.08774000000000001,0.10980000000000001,0.4919,0.2495,0.027010000000000003,0.005743
2018-10-10,6633.22,226.52,516.88,180.39,10.41,114.31,58.39,18.24,10.88,2.705,5.96,1.576,0.5968,1.001,0.08733,0.10940000000000001,0.48050000000000004,0.248,0.026140000000000004,0.0057009999999999995
2018-10-11,6581.59,225.26,484.9,169.27,9.83,107.86,54.76,17.15,10.86,2.552,5.92,1.377,0.5883,1.052,0.08554,0.1042,0.464,0.24250000000000002,0.02552,0.005673999999999999
2018-10-12,6296.56,198.15,451.31,161.9,9.608,103.76,53.61,15.97,9.71,2.569,5.32,1.444,0.512,0.9997,0.07853,0.09462000000000001,0.44570000000000004,0.2204,0.024040000000000002,0.0053809999999999995
2018-10-13,6280.73,200.55,451.81,161.63,9.664,103.16,54.36,16.07,9.667,2.576,5.34,1.308,0.51,0.9919,0.07744000000000001,0.09657,0.4287,0.2205,0.024220000000000002,0.005297
2018-10-14,6346.56,200.13,451.68,162.84,9.624,103.39,53.64,15.82,9.471,2.58,5.33,1.298,0.5099,1.001,0.07683000000000001,0.09677000000000001,0.4273,0.2195,0.024960000000000003,0.005193
2018-10-15,7234.83,232.03,481.97,166.83,10.4,110.36,57.06,16.72,10.75,2.718,6.08,1.418,0.56,1.072,0.07685,0.10060000000000001,0.5074000000000001,0.2389,0.027750000000000004,0.005128
2018-10-16,6724.91,210.59,465.82,165.04,10.3,108.36,55.03,16.48,9.901,2.706,5.67,1.5819999999999999,0.5197,0.9939,0.08144000000000001,0.09582,0.4808,0.23390000000000002,0.025670000000000002,0.00515
2018-10-17,6589.2,210.32,458.97,170.74,10.1,108.41,54.33,16.9,10.03,2.702,5.62,1.46,0.5319,0.978,0.07963,0.112,0.489,0.248,0.0261,0.005192
2018-10-18,6616.27,205.82,450.58,159.04,9.895,106.61,53.58,17.45,9.699,2.667,5.67,1.413,0.5367000000000001,1.0,0.07951000000000001,0.0985,0.48710000000000003,0.25120000000000003,0.025730000000000003,0.0046
2018-10-19,6503.09,203.46,444.76,154.94,9.807,105.71,53.97,16.65,9.674,2.659,5.48,1.362,0.5065000000000001,0.996,0.07764,0.09644000000000001,0.4656,0.2492,0.024980000000000002,0.004750000000000001
2018-10-20,6645.2,206.08,452.0,157.27,9.84,105.86,53.98,16.85,9.77,2.668,5.51,1.428,0.5137,1.009,0.07918,0.09798000000000001,0.4686,0.2564,0.02476,0.004624
2018-10-21,6557.39,207.27,457.9,157.02,9.83,106.57,53.8,16.75,9.69,2.676,5.65,1.353,0.514,0.9947,0.07921,0.1019,0.4707,0.25320000000000004,0.025050000000000003,0.004595
2018-10-22,6531.23,204.74,452.46,154.69,9.777,106.45,53.05,17.06,10.3,2.665,5.5600000000000005,1.416,0.5081,0.9926,0.07847000000000001,0.109,0.46430000000000005,0.24960000000000002,0.024620000000000003,0.004521
2018-10-23,6496.2,205.56,450.52,154.19,9.861,110.45,53.17,16.82,10.24,2.659,5.53,1.425,0.507,0.9912000000000001,0.0776,0.1,0.48050000000000004,0.2516,0.02433,0.004331
2018-10-24,6538.35,204.71,447.38,159.12,9.812,109.51,52.76,16.81,9.99,2.662,5.52,1.3639999999999999,0.5063,0.9959,0.07686000000000001,0.101,0.47350000000000003,0.2464,0.024200000000000003,0.004285
2018-10-25,6497.9,202.28,443.93,156.33,9.746,106.7,52.43,16.63,9.685,2.656,5.47,1.348,0.5048,0.9947,0.07621,0.099,0.46880000000000005,0.242,0.023950000000000003,0.0040479999999999995
2018-10-26,6514.0,204.31,441.41,156.01,9.712,106.54,52.44,16.7,9.76,2.654,5.51,1.363,0.5033,0.9962000000000001,0.07596,0.09829,0.4665,0.2398,0.02408,0.003971
2018-10-27,6479.0,203.55,440.1,156.97,9.718,105.14,52.29,16.33,9.669,2.659,5.46,1.346,0.49660000000000004,0.9959,0.07596,0.09759000000000001,0.4641,0.23770000000000002,0.024130000000000002,0.0043
2018-10-28,6483.24,204.67,442.02,157.43,9.706,105.15,52.15,16.21,9.699,2.659,5.47,1.343,0.48310000000000003,0.9993000000000001,0.07559,0.09685,0.4645,0.2376,0.023840000000000004,0.004227
2018-10-29,6483.39,200.21,431.05,153.62,9.458,102.54,50.73,15.52,9.72,2.5949999999999998,5.45,1.301,0.48310000000000003,1.022,0.07475000000000001,0.0951,0.46290000000000003,0.23620000000000002,0.02383,0.0041259999999999995
2018-10-30,6340.68,197.1,424.54,153.56,9.445,103.15,49.38,15.39,9.162,2.593,5.18,1.315,0.4625,1.001,0.07675000000000001,0.09666000000000001,0.4509,0.2281,0.02338,0.0040279999999999995
2018-10-31,6391.25,198.33,428.0,159.96,9.457,105.86,50.27,15.41,9.13,2.607,5.31,1.326,0.4738,1.003,0.07194,0.09645000000000001,0.45940000000000003,0.2278,0.022830000000000003,0.0045449999999999996
2018-11-01,6402.59,199.61,428.95,154.68,9.61,105.42,50.58,15.79,9.098,2.623,5.31,1.316,0.48150000000000004,0.9992000000000001,0.07216,0.09564,0.4595,0.2288,0.022860000000000002,0.004208
2018-11-02,6420.93,202.14,473.97,155.2,9.643,106.54,51.76,16.26,9.2,2.628,5.42,1.341,0.4934,0.9984000000000001,0.07390000000000001,0.09605000000000001,0.46490000000000004,0.2399,0.0234,0.004200000000000001
2018-11-03,6398.09,200.79,486.96,156.22,9.622,107.95,51.48,16.18,9.168,2.621,5.41,1.301,0.4877,1.002,0.07396000000000001,0.09678,0.4605,0.2417,0.02313,0.00408
2018-11-04,6498.16,216.71,589.92,171.18,9.875,113.69,55.95,17.21,9.887,2.658,5.61,1.3639999999999999,0.5158,1.002,0.07793000000000001,0.09924000000000001,0.4766,0.2482,0.023950000000000003,0.0039900000000000005
2018-11-05,6475.8,210.83,579.17,168.5,9.741,112.72,54.69,16.77,9.476,2.644,5.5600000000000005,1.35,0.5107,1.001,0.07866000000000001,0.09924000000000001,0.503,0.2479,0.02406,0.0038469999999999997
2018-11-06,6482.81,219.6,632.36,174.82,9.83,114.63,56.19,17.42,10.0,2.6630000000000003,5.79,1.3860000000000001,0.5223,0.9956,0.08108000000000001,0.09846,0.5669000000000001,0.2676,0.02483,0.0037649999999999997
2018-11-07,6562.79,222.21,641.02,171.86,9.899000000000001,114.07,56.69,17.56,10.0,2.684,5.83,1.335,0.5258,0.9976,0.08163000000000001,0.09984000000000001,0.5538000000000001,0.2672,0.025030000000000004,0.0037600000000000003
2018-11-08,6542.42,215.81,611.02,172.69,9.753,110.49,53.81,16.55,9.489,2.649,5.7,1.305,0.5112,1.009,0.07923000000000001,0.09929,0.5433,0.2655,0.024280000000000003,0.0036739999999999997
2018-11-09,6457.97,211.11,591.62,163.21,9.561,108.23,52.17,16.19,9.49,2.621,5.58,1.279,0.504,1.006,0.07842,0.09644000000000001,0.5188,0.26480000000000004,0.02364,0.003476
2018-11-10,6419.92,213.13,563.97,163.71,9.575,107.33,52.43,16.2,9.62,2.629,5.47,1.288,0.5,0.998,0.07841000000000001,0.09893,0.513,0.2636,0.02348,0.003404
2018-11-11,6414.18,212.75,556.81,161.76,9.561,106.82,52.32,16.1,9.5,2.634,5.52,1.2850000000000001,0.4883,0.9937,0.07812000000000001,0.09993,0.5087,0.2772,0.023340000000000003,0.0033529999999999996
2018-11-12,6435.41,211.08,534.55,167.47,9.435,106.66,51.16,16.07,9.282,2.62,5.52,1.28,0.5087,0.9974000000000001,0.07816000000000001,0.11860000000000001,0.5311,0.28340000000000004,0.02331,0.003198
2018-11-13,6389.43,209.38,543.14,163.49,9.407,105.74,50.62,15.45,9.095,2.605,5.47,1.263,0.51,0.9889,0.07791000000000001,0.1267,0.5286000000000001,0.2715,0.02298,0.00316
2018-11-14,6375.7,208.15,475.57,149.28,8.515,94.91,45.54,13.85,9.35,2.36,5.33,1.217,0.5095000000000001,1.078,0.07657000000000001,0.117,0.5141,0.2586,0.02263,0.003
2018-11-15,5767.06,185.67,460.16,142.66,8.324,90.92,44.54,13.37,8.09,2.321,4.8100000000000005,1.157,0.446,1.003,0.06623000000000001,0.11130000000000001,0.48910000000000003,0.2466,0.02006,0.0034000000000000002
2018-11-16,5676.54,179.65,368.91,140.16,8.15,88.77,43.58,12.99,7.5600000000000005,2.296,4.8,1.115,0.4299,1.005,0.06589,0.10350000000000001,0.49,0.24780000000000002,0.01982,0.003097
2018-11-17,5602.01,175.92,355.41,137.27,7.908,88.71,42.35,12.68,7.498,2.289,4.64,1.098,0.425,0.995,0.06322,0.10490000000000001,0.5004000000000001,0.2469,0.019590000000000003,0.0029289999999999997
2018-11-18,5701.35,179.01,337.31,136.96,8.013,92.26,42.91,12.8,7.866,2.308,4.72,1.048,0.4232,1.007,0.06519000000000001,0.10070000000000001,0.5272,0.2551,0.019860000000000003,0.0027259999999999997
2018-11-19,5615.98,177.58,286.06,113.7,6.8629999999999995,76.86,36.38,10.78,7.47,1.9769999999999999,4.65,0.8849,0.4121,1.1400000000000001,0.06948,0.09879,0.5131,0.2501,0.01972,0.0027069999999999998
2018-11-20,4953.56,152.22,226.18,105.85,6.121,69.47,34.21,10.59,6.48,1.826,4.25,0.7833,0.3682,1.083,0.060140000000000006,0.0901,0.5032,0.22940000000000002,0.016720000000000002,0.002548
2018-11-21,4689.55,139.42,251.16,114.46,6.196,70.5,34.63,9.351,5.96,1.888,3.96,0.72,0.33740000000000003,1.006,0.04948,0.08886000000000001,0.4632,0.2091,0.015210000000000001,0.0027389999999999997
2018-11-22,4640.72,129.1,222.2,108.84,5.88,66.5,32.76,9.53,5.83,1.776,3.91,0.6675,0.34,1.062,0.05083000000000001,0.08977,0.45080000000000003,0.20550000000000002,0.015540000000000002,0.002485
2018-11-23,4419.48,127.14,180.12,103.81,5.746,66.8,32.88,8.91,5.38,1.7850000000000001,3.73,0.6546000000000001,0.3249,0.9996,0.04594,0.08491000000000001,0.4288,0.1882,0.01429,0.0024809999999999997
2018-11-24,4432.0,113.12,190.55,92.96,5.099,59.78,29.31,9.15,5.36,1.584,3.75,0.5786,0.3326,1.123,0.045590000000000006,0.08089,0.4217,0.187,0.014440000000000001,0.002397
2018-11-25,4165.93,120.55,204.05,95.62,5.289,60.54,31.16,8.22,4.94,1.646,3.51,0.5901000000000001,0.29760000000000003,1.018,0.038310000000000004,0.07286000000000001,0.3919,0.17420000000000002,0.01305,0.002359
2018-11-26,4124.7,119.22,205.54,90.94,4.958,55.9,30.09,8.07,4.91,1.5550000000000002,3.46,0.6000000000000001,0.3005,1.068,0.03896,0.07595,0.394,0.1646,0.01319,0.0024000000000000002
2018-11-27,3878.9,110.87,197.24,93.13,5.008,58.11,31.23,7.377,4.69,1.5710000000000002,3.24,0.5909,0.2798,1.0,0.03667,0.07849,0.3739,0.14830000000000002,0.012400000000000001,0.002081
2018-11-28,4398.57,126.71,207.67,100.96,5.555,65.19,35.75,8.82,5.146,1.752,3.4,0.632,0.315,1.031,0.04787,0.08645000000000001,0.4042,0.16720000000000002,0.016,0.0023079999999999997
2018-11-29,4444.39,123.89,256.11,100.44,5.461,64.3,35.25,8.509,4.952,1.762,3.32,0.5843,0.31620000000000004,1.034,0.044950000000000004,0.08592000000000001,0.39530000000000004,0.1724,0.01716,0.002312
2018-11-30,4331.07,114.2,188.49,92.46,5.084,58.02,32.16,8.151,4.7940000000000005,1.6480000000000001,3.08,0.5525,0.3103,1.07,0.04286,0.08162000000000001,0.38320000000000004,0.17300000000000001,0.01593,0.002283
2018-12-01,4309.65,120.68,187.23,96.67,5.352,61.28,34.58,8.5,4.9190000000000005,1.725,3.07,0.5273,0.3049,1.027,0.044640000000000006,0.08275,0.3799,0.1688,0.01573,0.002244
